date,flight_id,airline,route,terminal,scheduled_departure,seat_capacity,passengers,departure_delay_min,delay_cause,security_wait_min,baggage_delivery_min,satisfaction_score
2026-01-31,AK2026,Akasa Air,DEL-CCU,T2,19:30,189,176,0,None,11.5,14.0,4.5
2026-01-31,SP2027,SpiceJet,DEL-PNQ,T2,21:15,174,142,0,None,12.6,16.4,4.5
2026-01-31,AK2028,Akasa Air,DEL-HYD,T1,20:15,189,168,28,Crew,7.4,16.8,4.2
2026-01-31,SP2029,SpiceJet,DEL-GOI,T3,07:45,174,154,0,None,22.1,22.2,3.9
2026-01-31,AK2030,Akasa Air,DEL-BOM,T3,14:45,189,149,18,Air Traffic,14.1,18.4,4.1
2026-01-31,AI2031,Air India,DEL-LKO,T1,13:45,180,145,6,None,11.6,24.3,4.3
2026-01-31,AI2032,Air India,DEL-PNQ,T3,22:15,180,161,8,None,9.0,10.9,4.4
2026-01-31,AK2033,Akasa Air,DEL-HYD,T3,06:45,189,140,68,Weather,16.7,17.6,3.6
2026-01-31,SP2034,SpiceJet,DEL-LKO,T3,08:30,174,137,17,Late Aircraft,19.6,20.2,3.8
2026-01-31,IN2035,IndiGo,DEL-PNQ,T2,08:00,186,136,13,None,11.7,15.3,4.0
2026-01-31,AK2036,Akasa Air,DEL-BOM,T1,12:30,189,145,21,Technical,8.8,15.9,4.0
2026-01-31,IN2037,IndiGo,DEL-HYD,T3,15:45,186,179,3,None,13.5,12.4,4.4
2026-01-31,IN2038,IndiGo,DEL-BOM,T3,20:15,186,170,28,Weather,17.8,15.9,3.7
2026-01-31,AK2039,Akasa Air,DEL-HYD,T3,21:30,189,156,64,Late Aircraft,11.6,19.9,3.6
2026-01-31,AI2040,Air India,DEL-PNQ,T1,22:00,180,177,9,None,10.2,23.7,4.5
2026-01-31,AK2041,Akasa Air,DEL-BLR,T3,11:30,189,174,0,None,8.0,16.1,4.5
2026-01-31,VI2042,Vistara,DEL-HYD,T2,09:45,188,161,23,Late Aircraft,17.4,15.8,3.9
2026-01-31,VI2043,Vistara,DEL-BOM,T2,06:00,188,175,57,Technical,9.3,17.9,3.6
2026-01-31,AK2044,Akasa Air,DEL-BOM,T1,10:30,189,183,12,None,10.8,17.1,4.1
2026-01-31,IN2045,IndiGo,DEL-CCU,T1,21:00,186,150,0,None,10.2,12.4,4.4
2026-01-31,IN2046,IndiGo,DEL-LKO,T1,17:00,186,186,56,Technical,11.1,20.7,3.9
2026-01-31,AI2047,Air India,DEL-HYD,T3,16:30,180,164,0,None,11.4,8.6,4.3
2026-01-31,SP2048,SpiceJet,DEL-BOM,T2,12:15,174,125,26,Air Traffic,7.8,17.5,4.3
2026-01-31,AI2049,Air India,DEL-BLR,T3,08:45,180,157,54,Weather,20.4,24.6,3.7
2026-01-31,VI2050,Vistara,DEL-GOI,T2,15:45,188,165,24,Technical,14.8,15.8,4.2
2026-01-31,SP2051,SpiceJet,DEL-BLR,T1,06:45,174,163,8,None,11.8,14.5,4.3
2026-01-31,AI2052,Air India,DEL-JAI,T3,06:30,180,131,40,Crew,11.1,20.7,4.1
2026-01-31,AI2053,Air India,DEL-PNQ,T2,20:15,180,137,9,None,10.7,18.7,4.1
2026-02-01,VI2054,Vistara,DEL-JAI,T1,13:45,188,142,0,None,9.5,18.3,4.5
2026-02-01,AK2055,Akasa Air,DEL-BOM,T3,09:00,189,185,48,Weather,17.9,18.3,3.4
2026-02-01,SP2056,SpiceJet,DEL-BLR,T3,18:45,174,172,6,None,17.8,15.2,4.2
2026-02-01,AI2057,Air India,DEL-JAI,T3,11:30,180,176,47,Late Aircraft,7.1,21.0,3.8
2026-02-01,AI2058,Air India,DEL-LKO,T3,20:15,180,150,30,Weather,13.7,23.7,4.2
2026-02-01,VI2059,Vistara,DEL-CCU,T3,13:45,188,159,0,None,16.2,15.7,4.2
2026-02-01,AI2060,Air India,DEL-CCU,T1,17:30,180,153,26,Air Traffic,9.4,22.5,4.0
2026-02-01,AI2061,Air India,DEL-LKO,T1,08:15,180,176,0,None,21.8,14.8,4.1
2026-02-01,AI2062,Air India,DEL-PNQ,T2,08:15,180,130,0,None,15.8,18.4,4.1
2026-02-01,SP2063,SpiceJet,DEL-CCU,T1,11:00,174,171,23,Weather,8.2,26.3,4.2
2026-02-01,IN2064,IndiGo,DEL-BLR,T1,05:00,186,152,30,Technical,12.9,17.6,3.9
2026-02-01,VI2065,Vistara,DEL-PNQ,T3,19:15,188,144,0,None,16.2,23.8,4.1
2026-02-01,AI2066,Air India,DEL-LKO,T1,20:15,180,180,0,None,9.4,13.8,4.7
2026-02-01,SP2067,SpiceJet,DEL-BLR,T3,08:30,174,148,0,None,18.4,11.7,4.4
2026-02-01,SP2068,SpiceJet,DEL-HYD,T2,06:30,174,174,3,None,8.6,18.2,4.2
2026-02-01,SP2069,SpiceJet,DEL-HYD,T1,21:45,174,141,35,Technical,9.2,8.8,3.8
2026-02-01,IN2070,IndiGo,DEL-LKO,T3,11:30,186,159,0,None,12.3,18.1,4.2
2026-02-01,VI2071,Vistara,DEL-JAI,T3,11:00,188,159,6,None,16.3,19.7,4.0
2026-02-01,AK2072,Akasa Air,DEL-BOM,T2,09:45,189,173,0,None,19.0,13.3,4.4
2026-02-01,SP2073,SpiceJet,DEL-PNQ,T1,11:30,174,138,27,Late Aircraft,16.8,13.3,3.7
2026-02-01,AK2074,Akasa Air,DEL-BLR,T1,08:00,189,144,8,None,17.9,19.5,4.3
2026-02-01,IN2075,IndiGo,DEL-PNQ,T3,16:00,186,185,0,None,17.2,15.9,4.1
2026-02-01,AK2076,Akasa Air,DEL-BLR,T1,08:00,189,135,78,Technical,15.1,20.5,3.1
2026-02-01,SP2077,SpiceJet,DEL-PNQ,T3,09:00,174,174,0,None,16.5,15.4,4.1
2026-02-01,SP2078,SpiceJet,DEL-HYD,T2,07:30,174,160,60,Technical,17.1,18.6,3.3
2026-02-01,AI2079,Air India,DEL-HYD,T2,19:15,180,155,3,None,15.3,21.2,4.4
2026-02-01,AK2080,Akasa Air,DEL-BOM,T3,22:45,189,162,8,None,11.9,18.4,4.4
2026-02-01,IN2081,IndiGo,DEL-JAI,T1,17:00,186,175,6,None,15.0,14.0,4.3
2026-02-01,AK2082,Akasa Air,DEL-GOI,T3,11:15,189,177,12,None,10.3,11.6,4.1
2026-02-01,IN2083,IndiGo,DEL-PNQ,T2,20:45,186,181,49,Late Aircraft,9.4,19.4,4.0
2026-02-01,IN2084,IndiGo,DEL-HYD,T3,12:15,186,176,15,None,15.3,16.2,4.1
2026-02-01,AI2085,Air India,DEL-BLR,T1,14:30,180,130,2,None,9.0,19.2,4.6
2026-02-01,AI2086,Air India,DEL-CCU,T2,17:45,180,132,15,None,10.4,19.0,4.1
2026-02-01,AK2087,Akasa Air,DEL-GOI,T1,14:30,189,158,7,None,13.6,17.5,4.1
2026-02-02,AK2088,Akasa Air,DEL-LKO,T3,15:45,189,178,2,None,15.4,9.8,4.0
2026-02-02,VI2089,Vistara,DEL-LKO,T1,21:30,188,179,31,Late Aircraft,8.6,18.6,4.0
2026-02-02,AI2090,Air India,DEL-HYD,T3,18:00,180,167,24,Air Traffic,15.5,13.3,3.7
2026-02-02,SP2091,SpiceJet,DEL-HYD,T3,07:45,174,165,9,None,17.6,15.2,3.9
2026-02-02,AI2092,Air India,DEL-GOI,T3,11:30,180,141,0,None,13.4,19.1,4.1
2026-02-02,VI2093,Vistara,DEL-JAI,T3,16:00,188,140,0,None,16.6,14.5,4.1
2026-02-02,AI2094,Air India,DEL-GOI,T1,12:00,180,132,14,None,9.0,23.2,4.4
2026-02-02,VI2095,Vistara,DEL-JAI,T3,23:30,188,160,11,None,8.8,13.6,4.1
2026-02-02,SP2096,SpiceJet,DEL-GOI,T1,16:30,174,126,0,None,9.6,20.4,4.3
2026-02-02,SP2097,SpiceJet,DEL-BOM,T3,16:00,174,151,0,None,13.3,11.3,4.2
2026-02-02,AK2098,Akasa Air,DEL-BOM,T3,17:30,189,159,14,None,12.3,20.2,4.3
2026-02-02,VI2099,Vistara,DEL-BLR,T2,17:00,188,133,5,None,6.4,20.7,4.5
2026-02-02,AI2100,Air India,DEL-JAI,T1,18:00,180,153,9,None,17.0,24.6,4.0
2026-02-02,IN2101,IndiGo,DEL-CCU,T3,21:30,186,146,41,Late Aircraft,13.2,12.5,3.6
2026-02-02,SP2102,SpiceJet,DEL-BOM,T3,17:15,174,145,24,Air Traffic,14.0,16.9,4.2
2026-02-02,SP2103,SpiceJet,DEL-CCU,T1,05:15,174,134,12,None,7.6,15.8,4.1
2026-02-02,AK2104,Akasa Air,DEL-GOI,T2,11:15,189,155,15,None,12.7,23.4,4.3
2026-02-02,AI2105,Air India,DEL-BLR,T1,18:15,180,135,4,None,11.5,14.3,4.5
2026-02-02,AK2106,Akasa Air,DEL-GOI,T2,07:30,189,142,0,None,8.5,17.6,4.6
2026-02-02,AI2107,Air India,DEL-JAI,T3,12:30,180,156,8,None,14.8,21.3,4.2
2026-02-02,AI2108,Air India,DEL-BLR,T3,20:15,180,173,0,None,9.0,15.7,4.5
2026-02-02,IN2109,IndiGo,DEL-BOM,T2,16:00,186,132,84,Technical,10.4,20.4,3.5
2026-02-02,VI2110,Vistara,DEL-HYD,T1,21:45,188,170,11,None,9.1,17.0,4.5
2026-02-02,AI2111,Air India,DEL-BOM,T1,17:00,180,160,5,None,10.9,18.0,4.3
2026-02-02,AI2112,Air India,DEL-CCU,T1,16:30,180,133,0,None,11.1,25.5,4.5
2026-02-02,VI2113,Vistara,DEL-JAI,T1,10:45,188,143,10,None,10.8,17.4,4.3
2026-02-02,AK2114,Akasa Air,DEL-JAI,T3,17:30,189,155,7,None,14.3,14.9,4.3
2026-02-02,AK2115,Akasa Air,DEL-HYD,T2,16:45,189,152,9,None,8.3,18.1,4.2
2026-02-02,AK2116,Akasa Air,DEL-LKO,T2,13:30,189,155,16,Late Aircraft,9.2,11.7,4.4
2026-02-02,AK2117,Akasa Air,DEL-HYD,T3,15:45,189,177,4,None,5.6,12.2,4.6
2026-02-02,IN2118,IndiGo,DEL-LKO,T3,23:30,186,179,0,None,12.5,15.8,4.2
2026-02-02,SP2119,SpiceJet,DEL-BLR,T2,19:45,174,146,2,None,16.9,14.5,4.1
2026-02-02,IN2120,IndiGo,DEL-CCU,T3,13:00,186,177,14,None,11.8,24.5,4.2
2026-02-02,VI2121,Vistara,DEL-CCU,T3,10:00,188,135,4,None,13.3,16.3,4.0
2026-02-03,AI2122,Air India,DEL-HYD,T3,16:30,180,159,2,None,13.4,22.5,4.2
2026-02-03,AI2123,Air India,DEL-GOI,T2,15:30,180,155,9,None,7.4,8,4.4
2026-02-03,IN2124,IndiGo,DEL-GOI,T3,19:00,186,160,3,None,17.7,24.2,4.3
2026-02-03,SP2125,SpiceJet,DEL-BOM,T3,18:00,174,147,0,None,22.2,20.2,4.2
2026-02-03,SP2126,SpiceJet,DEL-LKO,T3,09:00,174,131,81,Technical,18.6,19.3,3.0
2026-02-03,AK2127,Akasa Air,DEL-JAI,T1,09:00,189,152,9,None,19.9,14.7,3.8
2026-02-03,AK2128,Akasa Air,DEL-JAI,T1,13:00,189,139,24,Weather,12.0,19.2,4.1
2026-02-03,SP2129,SpiceJet,DEL-HYD,T3,06:00,174,164,1,None,10.0,14.7,4.5
2026-02-03,IN2130,IndiGo,DEL-HYD,T1,17:00,186,152,41,Crew,9.8,16.2,3.8
2026-02-03,SP2131,SpiceJet,DEL-JAI,T1,13:45,174,123,0,None,10.4,26.7,4.3
2026-02-03,AK2132,Akasa Air,DEL-CCU,T3,20:15,189,167,16,Air Traffic,16.3,12.7,4.0
2026-02-03,AK2133,Akasa Air,DEL-LKO,T1,06:00,189,138,4,None,10.9,16.6,4.1
2026-02-03,IN2134,IndiGo,DEL-GOI,T3,05:45,186,139,26,Crew,18.1,13.4,3.7
2026-02-03,AK2135,Akasa Air,DEL-BLR,T1,08:45,189,157,10,None,17.2,17.3,3.9
2026-02-03,VI2136,Vistara,DEL-CCU,T3,12:15,188,166,18,Weather,13.7,21.2,4.1
2026-02-03,AI2137,Air India,DEL-JAI,T3,18:45,180,170,3,None,16.5,14.9,4.2
2026-02-03,IN2138,IndiGo,DEL-LKO,T3,13:30,186,130,2,None,8.0,16.5,4.5
2026-02-03,VI2139,Vistara,DEL-PNQ,T3,19:15,188,177,18,Air Traffic,16.3,11.9,4.2
2026-02-03,SP2140,SpiceJet,DEL-PNQ,T1,14:15,174,152,0,None,10.5,24.5,4.4
2026-02-03,VI2141,Vistara,DEL-PNQ,T3,15:45,188,140,0,None,10.7,22.2,4.3
2026-02-03,AI2142,Air India,DEL-HYD,T3,17:30,180,141,1,None,8.6,18.6,4.3
2026-02-03,AI2143,Air India,DEL-CCU,T3,16:45,180,166,0,None,10.9,19.8,4.5
2026-02-03,AK2144,Akasa Air,DEL-PNQ,T1,16:30,189,141,29,Weather,9.9,26.4,4.0
2026-02-03,AK2145,Akasa Air,DEL-LKO,T1,07:15,189,163,0,None,8.1,17.6,4.3
2026-02-03,IN2146,IndiGo,DEL-PNQ,T3,23:15,186,143,13,None,13.6,19.4,4.2
2026-02-03,IN2147,IndiGo,DEL-BOM,T1,11:30,186,144,0,None,11.1,19.8,4.4
2026-02-03,AK2148,Akasa Air,DEL-PNQ,T3,08:30,189,142,5,None,19.9,9.8,3.9
2026-02-03,SP2149,SpiceJet,DEL-BLR,T1,19:00,174,151,0,None,21.2,11.4,4.0
2026-02-03,AI2150,Air India,DEL-GOI,T2,19:45,180,146,0,None,16.7,14.9,4.4
2026-02-03,IN2151,IndiGo,DEL-GOI,T1,16:45,186,147,10,None,14.5,18.0,4.1
2026-02-03,AK2152,Akasa Air,DEL-CCU,T2,17:30,189,142,4,None,8.2,15.5,4.3
2026-02-03,AI2153,Air India,DEL-LKO,T3,14:30,180,161,19,Air Traffic,7.9,19.8,4.2
2026-02-03,VI2154,Vistara,DEL-LKO,T1,13:15,188,142,0,None,12.5,8,4.3
2026-02-03,AI2155,Air India,DEL-CCU,T3,22:00,180,172,38,Weather,16.9,21.7,3.5
2026-02-04,AK2156,Akasa Air,DEL-GOI,T2,10:00,189,153,3,None,17.6,17.8,4.4
2026-02-04,AK2157,Akasa Air,DEL-HYD,T2,14:00,189,143,12,None,11.7,15.0,4.3
2026-02-04,IN2158,IndiGo,DEL-GOI,T3,09:30,186,138,0,None,19.2,14.5,4.3
2026-02-04,AI2159,Air India,DEL-GOI,T2,06:15,180,145,6,None,12.7,21.1,4.4
2026-02-04,AK2160,Akasa Air,DEL-PNQ,T3,10:15,189,139,11,None,14.3,16.5,4.4
2026-02-04,IN2161,IndiGo,DEL-GOI,T2,18:30,186,158,6,None,15.1,8.9,4.2
2026-02-04,AK2162,Akasa Air,DEL-LKO,T3,14:45,189,142,0,None,12.9,13.9,4.2
2026-02-04,SP2163,SpiceJet,DEL-LKO,T2,06:15,174,131,1,None,11.8,10.5,4.3
2026-02-04,VI2164,Vistara,DEL-LKO,T1,05:00,188,169,0,None,12.3,15.1,4.2
2026-02-04,AI2165,Air India,DEL-HYD,T3,21:00,180,142,14,None,18.3,13.0,4.2
2026-02-04,AK2166,Akasa Air,DEL-GOI,T2,14:00,189,149,30,Weather,8.6,16.3,3.8
2026-02-04,AI2167,Air India,DEL-GOI,T1,14:30,180,145,21,Weather,12.0,13.5,4.2
2026-02-04,VI2168,Vistara,DEL-BOM,T3,15:00,188,132,9,None,9.8,18.5,4.3
2026-02-04,AI2169,Air India,DEL-LKO,T2,17:45,180,138,0,None,15.2,23.9,4.1
2026-02-04,VI2170,Vistara,DEL-LKO,T1,06:15,188,175,16,Late Aircraft,13.3,20.5,4.0
2026-02-04,IN2171,IndiGo,DEL-BLR,T1,06:45,186,178,20,Air Traffic,13.3,22.9,3.9
2026-02-04,VI2172,Vistara,DEL-PNQ,T3,22:30,188,148,0,None,10.7,14.5,4.5
2026-02-04,AK2173,Akasa Air,DEL-CCU,T1,06:00,189,182,0,None,8.5,27.2,4.7
2026-02-04,AK2174,Akasa Air,DEL-GOI,T3,10:30,189,179,0,None,11.0,17.1,4.6
2026-02-04,SP2175,SpiceJet,DEL-LKO,T2,11:00,174,168,34,Late Aircraft,8.3,12.3,4.2
2026-02-04,SP2176,SpiceJet,DEL-LKO,T3,08:15,174,145,36,Air Traffic,19.4,27.4,3.7
2026-02-04,SP2177,SpiceJet,DEL-LKO,T3,10:00,174,137,8,None,9.7,14.2,4.5
2026-02-04,IN2178,IndiGo,DEL-BLR,T3,05:15,186,163,3,None,13.1,17.4,4.1
2026-02-04,VI2179,Vistara,DEL-PNQ,T3,20:00,188,161,8,None,19.1,19.4,4.0
2026-02-04,AK2180,Akasa Air,DEL-BLR,T3,16:00,189,176,11,None,14.7,14.2,4.0
2026-02-04,AK2181,Akasa Air,DEL-GOI,T1,13:30,189,166,9,None,10.6,15.6,4.3
2026-02-04,IN2182,IndiGo,DEL-LKO,T3,16:15,186,145,12,None,10.4,13.2,4.2
2026-02-04,VI2183,Vistara,DEL-PNQ,T1,13:45,188,134,0,None,9.7,16.0,4.2
2026-02-04,AI2184,Air India,DEL-HYD,T3,10:30,180,147,4,None,15.0,21.3,4.4
2026-02-04,AI2185,Air India,DEL-JAI,T3,11:45,180,126,20,Weather,14.4,15.3,3.9
2026-02-04,SP2186,SpiceJet,DEL-LKO,T3,19:00,174,136,16,Late Aircraft,13.5,22.0,4.2
2026-02-04,AI2187,Air India,DEL-GOI,T2,14:15,180,132,27,Weather,7.5,17.6,4.0
2026-02-04,AI2188,Air India,DEL-LKO,T1,05:15,180,124,0,None,14.5,9.6,4.3
2026-02-04,AI2189,Air India,DEL-PNQ,T3,19:15,180,152,10,None,25.3,9.2,4.0
2026-02-05,SP2190,SpiceJet,DEL-BOM,T2,17:00,174,134,0,None,9.8,22.3,4.6
2026-02-05,SP2191,SpiceJet,DEL-LKO,T3,20:00,174,167,10,None,14.1,14.9,4.1
2026-02-05,AI2192,Air India,DEL-GOI,T2,05:30,180,145,12,None,16.5,8.3,4.2
2026-02-05,AK2193,Akasa Air,DEL-LKO,T1,19:30,189,173,21,Crew,14.2,13.7,4.1
2026-02-05,IN2194,IndiGo,DEL-CCU,T3,12:15,186,133,16,Late Aircraft,16.9,11.7,3.8
2026-02-05,VI2195,Vistara,DEL-HYD,T3,16:30,188,141,0,None,13.7,18.6,4.5
2026-02-05,AK2196,Akasa Air,DEL-BLR,T1,08:45,189,174,35,Crew,13.1,28.0,3.7
2026-02-05,VI2197,Vistara,DEL-BLR,T2,19:00,188,136,0,None,14.8,14.2,4.1
2026-02-05,VI2198,Vistara,DEL-HYD,T2,09:15,188,173,61,Crew,9.5,20.4,3.5
2026-02-05,AK2199,Akasa Air,DEL-CCU,T2,21:45,189,149,10,None,7.1,21.7,4.2
2026-02-05,AI2200,Air India,DEL-HYD,T1,16:45,180,136,8,None,9.9,12.4,4.3
2026-02-05,SP2201,SpiceJet,DEL-PNQ,T3,09:30,174,130,0,None,17.5,16.7,4.3
2026-02-05,VI2202,Vistara,DEL-LKO,T3,05:45,188,162,2,None,13.4,15.2,4.1
2026-02-05,AK2203,Akasa Air,DEL-PNQ,T1,18:00,189,148,6,None,13.9,24.1,4.1
2026-02-05,IN2204,IndiGo,DEL-GOI,T3,23:30,186,151,26,Air Traffic,4,22.3,4.0
2026-02-05,VI2205,Vistara,DEL-LKO,T1,22:00,188,135,15,None,13.4,21.2,4.2
2026-02-05,VI2206,Vistara,DEL-BLR,T1,10:00,188,161,14,None,9.8,18.6,4.1
2026-02-05,AK2207,Akasa Air,DEL-GOI,T3,16:30,189,172,10,None,19.5,19.6,4.0
2026-02-05,VI2208,Vistara,DEL-BOM,T1,08:15,188,149,53,Late Aircraft,16.2,15.8,3.7
2026-02-05,IN2209,IndiGo,DEL-PNQ,T1,16:15,186,162,6,None,13.1,17.5,4.4
2026-02-05,AK2210,Akasa Air,DEL-CCU,T3,05:45,189,157,5,None,18.3,17.5,4.2
2026-02-05,AI2211,Air India,DEL-GOI,T2,12:45,180,137,21,Air Traffic,12.0,16.1,4.1
2026-02-05,IN2212,IndiGo,DEL-BLR,T2,09:15,186,160,13,None,17.4,20.4,4.2
2026-02-05,AI2213,Air India,DEL-BOM,T3,16:00,180,139,6,None,13.2,17.4,4.1
2026-02-05,IN2214,IndiGo,DEL-LKO,T1,09:45,186,146,5,None,10.8,12.2,4.4
2026-02-05,AI2215,Air India,DEL-HYD,T1,11:45,180,150,17,Air Traffic,10.9,18.8,3.9
2026-02-05,AI2216,Air India,DEL-BOM,T3,19:00,180,170,0,None,17.7,19.1,4.2
2026-02-05,SP2217,SpiceJet,DEL-BLR,T3,11:45,174,164,16,Air Traffic,17.1,8.9,3.9
2026-02-05,AI2218,Air India,DEL-JAI,T3,05:30,180,151,0,None,13.2,18.8,4.4
2026-02-05,IN2219,IndiGo,DEL-GOI,T3,14:30,186,129,6,None,7.3,13.8,4.3
2026-02-05,VI2220,Vistara,DEL-CCU,T3,16:00,188,180,0,None,9.5,9.3,4.2
2026-02-05,VI2221,Vistara,DEL-LKO,T3,05:30,188,170,0,None,12.4,12.9,4.4
2026-02-05,AK2222,Akasa Air,DEL-CCU,T3,16:45,189,141,42,Late Aircraft,11.9,18.5,3.8
2026-02-05,AI2223,Air India,DEL-PNQ,T2,13:00,180,128,12,None,9.5,16.6,4.2
2026-02-06,AI2224,Air India,DEL-JAI,T2,23:00,180,162,0,None,4,17.5,4.5
2026-02-06,VI2225,Vistara,DEL-BOM,T3,12:00,188,154,75,Late Aircraft,13.7,23.2,3.3
2026-02-06,IN2226,IndiGo,DEL-GOI,T3,15:45,186,143,8,None,12.1,20.6,4.4
2026-02-06,AI2227,Air India,DEL-LKO,T3,08:45,180,139,26,Technical,15.5,19.5,3.9
2026-02-06,AK2228,Akasa Air,DEL-HYD,T1,08:15,189,143,18,Technical,16.3,20.0,4.2
2026-02-06,AI2229,Air India,DEL-GOI,T2,16:30,180,126,10,None,10.3,11.0,4.2
2026-02-06,SP2230,SpiceJet,DEL-HYD,T3,19:15,174,147,3,None,19.3,13.7,3.9
2026-02-06,AI2231,Air India,DEL-BLR,T1,08:30,180,138,0,None,12.2,16.4,4.4
2026-02-06,SP2232,SpiceJet,DEL-HYD,T3,15:15,174,151,11,None,16.2,18.3,4.0
2026-02-06,IN2233,IndiGo,DEL-CCU,T2,12:15,186,176,0,None,14.5,21.1,4.5
2026-02-06,AK2234,Akasa Air,DEL-BLR,T3,12:00,189,159,3,None,7.6,14.3,4.2
2026-02-06,AK2235,Akasa Air,DEL-BLR,T1,15:00,189,136,6,None,10.7,22.2,4.5
2026-02-06,SP2236,SpiceJet,DEL-JAI,T3,09:00,174,128,11,None,22.2,13.5,4.0
2026-02-06,VI2237,Vistara,DEL-JAI,T1,10:00,188,132,12,None,11.7,17.5,4.3
2026-02-06,IN2238,IndiGo,DEL-BLR,T2,18:30,186,154,4,None,15.4,18.6,4.4
2026-02-06,IN2239,IndiGo,DEL-BOM,T3,23:30,186,135,0,None,16.7,14.0,4.4
2026-02-06,AI2240,Air India,DEL-BLR,T2,08:00,180,172,0,None,15.4,19.2,4.4
2026-02-06,VI2241,Vistara,DEL-LKO,T2,14:30,188,162,11,None,13.3,17.4,4.1
2026-02-06,VI2242,Vistara,DEL-BLR,T2,14:30,188,152,0,None,13.2,18.4,4.6
2026-02-06,IN2243,IndiGo,DEL-PNQ,T2,09:15,186,131,0,None,15.1,11.5,4.0
2026-02-06,AI2244,Air India,DEL-LKO,T3,16:15,180,165,0,None,21.7,24.5,4.1
2026-02-06,IN2245,IndiGo,DEL-BOM,T1,07:00,186,142,1,None,4.8,15.5,4.7
2026-02-06,VI2246,Vistara,DEL-GOI,T3,16:00,188,158,0,None,14.0,12.1,4.3
2026-02-06,SP2247,SpiceJet,DEL-GOI,T1,16:30,174,135,22,Late Aircraft,12.9,22.3,4.1
2026-02-06,SP2248,SpiceJet,DEL-GOI,T1,09:30,174,163,6,None,13.2,15.5,4.5
2026-02-06,IN2249,IndiGo,DEL-JAI,T3,19:00,186,149,10,None,14.9,22.6,4.3
2026-02-06,AI2250,Air India,DEL-LKO,T3,17:45,180,174,1,None,12.5,17.8,4.1
2026-02-06,VI2251,Vistara,DEL-LKO,T3,19:30,188,157,7,None,22.5,13.9,4.1
2026-02-06,AI2252,Air India,DEL-HYD,T3,10:30,180,160,19,Weather,16.1,23.6,3.8
2026-02-06,AI2253,Air India,DEL-CCU,T3,09:00,180,134,12,None,14.1,16.5,4.3
2026-02-06,SP2254,SpiceJet,DEL-CCU,T3,18:15,174,156,5,None,14.8,18.3,4.3
2026-02-06,AI2255,Air India,DEL-BLR,T3,09:00,180,158,0,None,18.8,17.0,4.1
2026-02-06,IN2256,IndiGo,DEL-BLR,T3,16:00,186,133,9,None,10.3,25.0,4.4
2026-02-06,IN2257,IndiGo,DEL-HYD,T1,06:00,186,134,2,None,11.3,15.2,4.2
2026-02-07,AI2258,Air India,DEL-LKO,T2,16:15,180,135,5,None,5.5,16.5,4.2
2026-02-07,SP2259,SpiceJet,DEL-PNQ,T3,11:30,174,140,0,None,14.4,17.9,4.3
2026-02-07,IN2260,IndiGo,DEL-GOI,T1,12:15,186,177,16,Air Traffic,7.6,19.1,4.3
2026-02-07,IN2261,IndiGo,DEL-CCU,T2,11:15,186,147,15,None,15.8,19.0,4.2
2026-02-07,AK2262,Akasa Air,DEL-LKO,T3,06:00,189,157,29,Late Aircraft,13.7,11.5,3.7
2026-02-07,IN2263,IndiGo,DEL-HYD,T2,19:00,186,136,46,Technical,18.1,16.1,3.6
2026-02-07,IN2264,IndiGo,DEL-LKO,T1,13:45,186,174,8,None,9.6,17.2,4.1
2026-02-07,AK2265,Akasa Air,DEL-HYD,T2,08:30,189,166,19,Late Aircraft,19.4,14.5,4.2
2026-02-07,VI2266,Vistara,DEL-BOM,T1,10:15,188,147,17,Air Traffic,4,23.3,4.5
2026-02-07,SP2267,SpiceJet,DEL-BOM,T1,16:00,174,127,0,None,9.4,13.2,4.5
2026-02-07,AK2268,Akasa Air,DEL-PNQ,T3,15:45,189,174,4,None,16.8,14.2,4.3
2026-02-07,AK2269,Akasa Air,DEL-LKO,T3,15:45,189,151,11,None,9.1,15.6,4.3
2026-02-07,IN2270,IndiGo,DEL-GOI,T1,18:30,186,151,0,None,13.1,17.7,4.3
2026-02-07,AK2271,Akasa Air,DEL-CCU,T3,20:00,189,151,9,None,18.0,25.5,4.0
2026-02-07,SP2272,SpiceJet,DEL-BOM,T3,14:15,174,133,23,Late Aircraft,16.4,18.9,4.2
2026-02-07,AK2273,Akasa Air,DEL-CCU,T2,16:30,189,187,82,Air Traffic,15.1,26.4,3.4
2026-02-07,IN2274,IndiGo,DEL-PNQ,T3,20:30,186,135,20,Late Aircraft,16.6,20.1,3.9
2026-02-07,AK2275,Akasa Air,DEL-HYD,T2,10:15,189,167,0,None,8.6,21.7,4.6
2026-02-07,IN2276,IndiGo,DEL-JAI,T3,08:30,186,151,23,Air Traffic,14.6,19.6,4.2
2026-02-07,SP2277,SpiceJet,DEL-HYD,T1,18:15,174,138,5,None,20.7,12.5,4.2
2026-02-07,SP2278,SpiceJet,DEL-CCU,T1,16:15,174,128,0,None,7.1,24.1,4.6
2026-02-07,IN2279,IndiGo,DEL-BLR,T3,18:30,186,137,16,Weather,13.9,16.6,4.0
2026-02-07,AK2280,Akasa Air,DEL-BLR,T3,11:15,189,146,12,None,7.1,13.7,4.3
2026-02-07,IN2281,IndiGo,DEL-PNQ,T1,10:45,186,157,2,None,8.6,14.8,4.2
2026-02-07,AI2282,Air India,DEL-LKO,T3,12:45,180,168,10,None,13.5,11.8,4.2
2026-02-07,IN2283,IndiGo,DEL-HYD,T3,21:15,186,134,9,None,17.1,15.0,4.0
