order_id,order_date,month,customer_id,customer_segment,region,city,category,product,channel,payment_method,quantity,unit_price,discount,sales,profit,shipping_days,returned
ORD100175,2025-07-10,2025-07,CUST5512,Returning Customer,North,Pune,Grocery,Snacks,Mobile App,Debit Card,2,54,0.2,86.4,12.58,7,No
ORD100176,2025-07-01,2025-07,CUST5698,Returning Customer,West,Mumbai,Books,Children Book,Mobile App,Credit Card,1,42,0.2,33.6,7.72,4,No
ORD100177,2025-06-06,2025-06,CUST8764,New Customer,Central,Chennai,Books,Exam Guide,Mobile App,Credit Card,4,14,0.25,42.0,7.92,1,No
ORD100178,2025-02-10,2025-02,CUST5003,New Customer,East,Pune,Home & Kitchen,Mixer,Website,Credit Card,2,147,0.2,235.2,46.03,4,No
ORD100179,2025-06-22,2025-06,CUST2873,New Customer,West,Kolkata,Sports,Dumbbells,Marketplace,COD,6,77,0.15,392.7,60.32,9,Yes
ORD100180,2025-10-10,2025-10,CUST8615,Returning Customer,Central,Bengaluru,Electronics,Laptop,Website,COD,3,452,0.05,1288.2,186.86,9,No
ORD100181,2025-07-13,2025-07,CUST6221,New Customer,North,Chennai,Sports,Cricket Bat,Website,UPI,2,97,0.05,184.3,38.8,2,No
ORD100182,2025-11-12,2025-11,CUST5723,New Customer,West,Mumbai,Sports,Running Shoes,Mobile App,Credit Card,6,193,0.1,1042.2,154.06,9,No
ORD100183,2025-11-05,2025-11,CUST6317,Returning Customer,Central,Bengaluru,Electronics,Tablet,Mobile App,Credit Card,1,175,0.05,166.25,16.75,3,Yes
ORD100184,2025-12-09,2025-12,CUST1183,Returning Customer,South,Kolkata,Beauty,Perfume,Marketplace,Credit Card,3,85,0.1,229.5,81.99,2,Yes
ORD100185,2025-01-13,2025-01,CUST2437,Returning Customer,Central,Lucknow,Electronics,Headphones,Marketplace,UPI,5,667,0.15,2834.75,367.48,5,No
ORD100186,2025-04-25,2025-04,CUST4927,Premium Customer,North,Mumbai,Home & Kitchen,Cookware Set,Mobile App,Net Banking,4,195,0.1,702.0,108.67,6,No
ORD100187,2025-10-19,2025-10,CUST6967,New Customer,Central,Jaipur,Electronics,Laptop,Website,Debit Card,2,409,0,818,152.56,8,No
ORD100188,2025-06-27,2025-06,CUST3853,Returning Customer,West,Jaipur,Grocery,Rice Pack,Mobile App,Debit Card,1,78,0,78,4.93,9,No
ORD100189,2025-04-10,2025-04,CUST1281,New Customer,South,Hyderabad,Sports,Yoga Mat,Marketplace,Credit Card,6,198,0.2,950.4,163.24,7,No
ORD100190,2025-10-01,2025-10,CUST5241,Premium Customer,West,Delhi,Fashion,Sneakers,Mobile App,Net Banking,6,106,0.2,508.8,130.21,3,No
ORD100191,2025-07-22,2025-07,CUST9100,Premium Customer,Central,Mumbai,Home & Kitchen,Cookware Set,Mobile App,Credit Card,2,230,0.2,368.0,98.21,4,No
ORD100192,2025-05-25,2025-05,CUST5521,Premium Customer,South,Jaipur,Books,Exam Guide,Website,Credit Card,6,48,0.25,216.0,29.06,9,No
ORD100193,2025-11-02,2025-11,CUST3690,New Customer,South,Ahmedabad,Sports,Cricket Bat,Website,UPI,6,91,0.05,518.7,96.85,4,No
ORD100194,2025-03-02,2025-03,CUST3549,Returning Customer,Central,Lucknow,Sports,Cricket Bat,Website,UPI,1,90,0.1,81.0,14.57,8,No
ORD100195,2025-09-29,2025-09,CUST4740,Returning Customer,East,Lucknow,Electronics,Smartphone,Mobile App,UPI,2,331,0,662,109.1,8,No
ORD100196,2025-02-10,2025-02,CUST7252,New Customer,North,Hyderabad,Electronics,Smartwatch,Mobile App,COD,2,952,0.25,1428.0,163.2,8,No
ORD100197,2025-09-21,2025-09,CUST5687,Returning Customer,South,Bengaluru,Fashion,Jacket,Mobile App,Net Banking,3,100,0.25,225.0,65.48,2,No
ORD100198,2025-11-22,2025-11,CUST1187,New Customer,North,Kolkata,Books,Biography,Website,Net Banking,3,55,0.25,123.75,15.93,8,No
ORD100199,2025-12-01,2025-12,CUST7860,New Customer,North,Delhi,Sports,Yoga Mat,Website,Debit Card,6,149,0.05,849.3,155.63,2,No
ORD100200,2025-09-24,2025-09,CUST8396,New Customer,North,Delhi,Beauty,Serum,Website,Credit Card,3,38,0.25,85.5,26.98,5,No
ORD100201,2025-10-05,2025-10,CUST1140,New Customer,South,Bengaluru,Electronics,Smartphone,Website,UPI,5,279,0.1,1255.5,151.31,1,No
ORD100202,2025-01-18,2025-01,CUST7053,Returning Customer,Central,Lucknow,Fashion,T-Shirt,Website,Net Banking,1,36,0.1,32.4,7.85,1,No
ORD100203,2025-06-12,2025-06,CUST8398,Returning Customer,South,Hyderabad,Home & Kitchen,Bedsheet,Mobile App,Credit Card,3,237,0.1,639.9,147.06,2,No
ORD100204,2025-05-24,2025-05,CUST6861,New Customer,North,Lucknow,Fashion,Dress,Website,COD,4,17,0.2,54.4,13.34,3,No
ORD100205,2025-09-07,2025-09,CUST7426,Returning Customer,South,Pune,Fashion,Dress,Website,Debit Card,6,148,0,888,187.01,8,No
ORD100206,2025-09-09,2025-09,CUST2732,Returning Customer,East,Delhi,Electronics,Tablet,Marketplace,COD,1,964,0.1,867.6,119.23,3,No
ORD100207,2025-06-17,2025-06,CUST9122,Premium Customer,East,Jaipur,Books,Exam Guide,Website,Debit Card,5,58,0.25,217.5,43.09,6,No
ORD100208,2025-01-14,2025-01,CUST8601,Returning Customer,East,Kolkata,Books,Business Book,Mobile App,COD,1,56,0.1,50.4,9.83,7,No
ORD100209,2025-09-28,2025-09,CUST6624,Premium Customer,North,Pune,Fashion,Jacket,Marketplace,Credit Card,4,126,0.15,428.4,122.23,7,No
ORD100210,2025-04-30,2025-04,CUST5588,Returning Customer,North,Ahmedabad,Home & Kitchen,Storage Box,Marketplace,COD,1,291,0.1,261.9,58.14,2,No
ORD100211,2025-07-17,2025-07,CUST2875,Returning Customer,Central,Chennai,Sports,Football,Website,Debit Card,5,137,0.2,548.0,101.06,4,No
ORD100212,2025-11-20,2025-11,CUST5688,New Customer,West,Hyderabad,Electronics,Laptop,Mobile App,Net Banking,5,161,0.1,724.5,97.58,5,No
ORD100213,2025-08-12,2025-08,CUST1545,New Customer,Central,Ahmedabad,Beauty,Makeup Kit,Mobile App,COD,5,89,0.25,333.75,100.29,8,No
ORD100214,2025-05-16,2025-05,CUST3145,New Customer,North,Ahmedabad,Books,Business Book,Marketplace,Debit Card,1,47,0.1,42.3,6.42,2,No
ORD100215,2025-09-02,2025-09,CUST1370,New Customer,East,Delhi,Electronics,Smartphone,Website,COD,2,128,0,256,30.64,5,No
ORD100216,2025-07-03,2025-07,CUST8846,Premium Customer,Central,Lucknow,Sports,Cricket Bat,Mobile App,Credit Card,6,59,0.1,318.6,80.53,1,No
ORD100217,2025-05-15,2025-05,CUST3733,Premium Customer,West,Chennai,Beauty,Perfume,Marketplace,COD,4,87,0,348,106.44,3,No
ORD100218,2025-04-21,2025-04,CUST8959,Returning Customer,South,Lucknow,Home & Kitchen,Storage Box,Marketplace,Debit Card,3,176,0,528,98.66,1,No
ORD100219,2025-03-02,2025-03,CUST4111,Returning Customer,North,Ahmedabad,Books,Fiction Book,Mobile App,COD,4,56,0.05,212.8,31.51,4,No
ORD100220,2025-05-26,2025-05,CUST9109,Returning Customer,East,Pune,Electronics,Headphones,Website,UPI,4,927,0.2,2966.4,510.48,5,No
ORD100221,2025-02-19,2025-02,CUST5142,New Customer,West,Delhi,Sports,Cricket Bat,Marketplace,COD,6,210,0,1260,171.68,6,No
ORD100222,2025-11-30,2025-11,CUST5664,Returning Customer,East,Pune,Electronics,Headphones,Marketplace,Debit Card,4,946,0,3784,496.29,7,No
ORD100223,2025-01-07,2025-01,CUST7442,Returning Customer,South,Hyderabad,Fashion,Sneakers,Mobile App,Debit Card,1,57,0.15,48.45,10.39,9,No
ORD100224,2025-08-16,2025-08,CUST6978,New Customer,North,Delhi,Home & Kitchen,Mixer,Mobile App,UPI,3,335,0.15,854.25,165.1,5,No
ORD100225,2025-04-23,2025-04,CUST2866,New Customer,Central,Mumbai,Grocery,Cooking Oil,Mobile App,Credit Card,1,39,0.15,33.15,5.87,2,No
ORD100226,2025-02-20,2025-02,CUST4278,New Customer,Central,Kolkata,Fashion,Jacket,Website,Debit Card,6,180,0.1,972.0,217.58,4,No
ORD100227,2025-02-20,2025-02,CUST2528,Returning Customer,South,Hyderabad,Fashion,T-Shirt,Marketplace,Net Banking,3,176,0.15,448.8,136.08,8,No
ORD100228,2025-10-27,2025-10,CUST3035,Returning Customer,North,Jaipur,Sports,Running Shoes,Mobile App,UPI,6,53,0,318,71.03,9,Yes
ORD100229,2025-05-11,2025-05,CUST3070,New Customer,Central,Mumbai,Home & Kitchen,Lamp,Website,COD,4,159,0.05,604.2,105.57,8,No
ORD100230,2025-07-12,2025-07,CUST6091,New Customer,East,Ahmedabad,Electronics,Headphones,Marketplace,COD,2,962,0.05,1827.8,256.66,4,No
ORD100231,2025-11-29,2025-11,CUST1738,Returning Customer,Central,Jaipur,Fashion,Jeans,Mobile App,Debit Card,5,94,0.15,399.5,116.76,6,No
ORD100232,2025-06-04,2025-06,CUST6361,New Customer,Central,Hyderabad,Sports,Football,Mobile App,COD,2,98,0.25,147.0,20.71,6,No
ORD100233,2025-11-26,2025-11,CUST7634,Returning Customer,South,Jaipur,Beauty,Makeup Kit,Website,UPI,5,37,0.1,166.5,42.33,6,No
ORD100234,2025-01-28,2025-01,CUST9194,Returning Customer,North,Mumbai,Electronics,Laptop,Mobile App,Net Banking,2,849,0.25,1273.5,194.96,5,Yes
ORD100235,2025-04-27,2025-04,CUST3959,Returning Customer,West,Kolkata,Sports,Running Shoes,Website,Credit Card,6,62,0.1,334.8,54.78,9,No
ORD100236,2025-08-19,2025-08,CUST5505,Returning Customer,West,Bengaluru,Home & Kitchen,Bedsheet,Website,COD,1,320,0.2,256.0,44.34,6,No
ORD100237,2025-06-06,2025-06,CUST2581,New Customer,East,Bengaluru,Fashion,Jacket,Marketplace,Net Banking,1,96,0.05,91.2,20.36,8,No
ORD100238,2025-08-28,2025-08,CUST6084,Returning Customer,Central,Delhi,Electronics,Tablet,Mobile App,Debit Card,2,473,0.05,898.7,67.49,3,No
ORD100239,2025-03-12,2025-03,CUST8702,New Customer,West,Hyderabad,Grocery,Tea,Mobile App,Debit Card,1,64,0.05,60.8,3.64,3,No
ORD100240,2025-02-16,2025-02,CUST8160,New Customer,North,Hyderabad,Home & Kitchen,Cookware Set,Website,Debit Card,3,115,0.1,310.5,81.94,4,No
ORD100241,2025-08-27,2025-08,CUST7670,Premium Customer,West,Chennai,Electronics,Tablet,Website,COD,6,649,0.1,3504.6,594.21,4,No
ORD100242,2025-05-29,2025-05,CUST5204,New Customer,Central,Pune,Beauty,Face Cream,Mobile App,Net Banking,1,39,0,39,14.15,3,No
ORD100243,2025-11-26,2025-11,CUST7858,Returning Customer,South,Ahmedabad,Beauty,Shampoo,Mobile App,UPI,5,19,0.25,71.25,23.58,7,No
ORD100244,2025-10-02,2025-10,CUST9073,Returning Customer,Central,Delhi,Grocery,Cooking Oil,Website,UPI,4,9,0.15,30.6,4.5,3,No
ORD100245,2025-04-14,2025-04,CUST7999,Returning Customer,East,Hyderabad,Fashion,Sneakers,Mobile App,Debit Card,4,26,0.1,93.6,25.83,9,No
ORD100246,2025-12-16,2025-12,CUST6519,Returning Customer,Central,Kolkata,Fashion,Jeans,Mobile App,UPI,5,127,0,635,149.31,8,No
ORD100247,2025-05-26,2025-05,CUST5361,Returning Customer,West,Jaipur,Home & Kitchen,Bedsheet,Marketplace,Net Banking,4,237,0.1,853.2,183.75,9,No
ORD100248,2025-01-01,2025-01,CUST7461,New Customer,East,Pune,Fashion,Sneakers,Website,Debit Card,6,36,0.2,172.8,38.85,6,No
ORD100249,2025-06-04,2025-06,CUST2109,Premium Customer,Central,Chennai,Home & Kitchen,Cookware Set,Marketplace,UPI,1,324,0.05,307.8,47.45,5,No
ORD100250,2025-07-11,2025-07,CUST3990,New Customer,North,Pune,Home & Kitchen,Lamp,Marketplace,Debit Card,4,274,0.15,931.6,195.05,2,No
ORD100251,2025-11-01,2025-11,CUST9853,Returning Customer,West,Hyderabad,Home & Kitchen,Bedsheet,Website,COD,3,102,0.15,260.1,42.46,8,No
ORD100252,2025-04-11,2025-04,CUST8659,Returning Customer,East,Chennai,Home & Kitchen,Mixer,Website,Net Banking,6,38,0.15,193.8,29.91,2,No
ORD100253,2025-06-20,2025-06,CUST1529,New Customer,East,Lucknow,Beauty,Serum,Mobile App,Net Banking,1,17,0.1,15.3,5.8,8,No
ORD100254,2025-01-24,2025-01,CUST4287,New Customer,West,Jaipur,Electronics,Laptop,Website,UPI,4,632,0.05,2401.6,455.77,5,No
ORD100255,2025-10-26,2025-10,CUST1703,New Customer,West,Hyderabad,Fashion,Dress,Mobile App,Credit Card,2,52,0.1,93.6,26.94,4,No
ORD100256,2025-10-08,2025-10,CUST8948,Premium Customer,Central,Kolkata,Grocery,Rice Pack,Mobile App,Net Banking,6,23,0.2,110.4,10.34,3,No
ORD100257,2025-08-07,2025-08,CUST2090,Premium Customer,South,Lucknow,Beauty,Shampoo,Mobile App,Credit Card,6,53,0.15,270.3,77.0,1,No
ORD100258,2025-02-01,2025-02,CUST5425,Returning Customer,South,Kolkata,Books,Fiction Book,Mobile App,Credit Card,4,38,0.2,121.6,22.49,7,No
ORD100259,2025-05-05,2025-05,CUST7193,New Customer,Central,Delhi,Grocery,Tea,Marketplace,Credit Card,4,56,0.1,201.6,16.74,9,No
ORD100260,2025-10-17,2025-10,CUST5078,New Customer,East,Delhi,Beauty,Serum,Marketplace,UPI,2,44,0.2,70.4,21.78,6,No
ORD100261,2025-03-18,2025-03,CUST8911,Premium Customer,East,Kolkata,Fashion,Sneakers,Marketplace,Net Banking,5,20,0.25,75.0,23.52,2,No
ORD100262,2025-04-16,2025-04,CUST9544,New Customer,West,Mumbai,Beauty,Face Cream,Marketplace,Debit Card,5,26,0,130,41.53,9,No
ORD100263,2025-05-07,2025-05,CUST8780,New Customer,South,Pune,Books,Exam Guide,Marketplace,Debit Card,3,15,0,45,10.2,5,No
ORD100264,2025-09-21,2025-09,CUST5548,New Customer,West,Jaipur,Electronics,Headphones,Mobile App,Net Banking,6,145,0.2,696.0,59.08,9,No
ORD100265,2025-06-16,2025-06,CUST2222,Returning Customer,West,Kolkata,Electronics,Smartphone,Marketplace,COD,6,243,0.15,1239.3,156.29,3,No
ORD100266,2025-07-19,2025-07,CUST2928,Returning Customer,South,Ahmedabad,Fashion,Jeans,Mobile App,Credit Card,1,56,0.05,53.2,15.17,6,No
ORD100267,2025-03-12,2025-03,CUST2803,Returning Customer,South,Mumbai,Home & Kitchen,Bedsheet,Mobile App,Credit Card,2,264,0.15,448.8,114.66,7,No
ORD100268,2025-03-01,2025-03,CUST5069,Returning Customer,South,Delhi,Home & Kitchen,Lamp,Mobile App,COD,2,202,0,404,111.95,9,No
ORD100269,2025-09-25,2025-09,CUST5741,New Customer,North,Kolkata,Grocery,Cooking Oil,Mobile App,Credit Card,5,47,0.1,211.5,19.44,4,No
ORD100270,2025-02-23,2025-02,CUST2247,Returning Customer,East,Ahmedabad,Books,Children Book,Marketplace,Credit Card,5,11,0.15,46.75,5.95,9,Yes
ORD100271,2025-04-27,2025-04,CUST9047,Premium Customer,East,Kolkata,Beauty,Serum,Marketplace,COD,6,76,0.1,410.4,131.85,3,No
ORD100272,2025-08-01,2025-08,CUST5736,Returning Customer,Central,Pune,Sports,Running Shoes,Mobile App,Credit Card,4,195,0.25,585.0,100.56,2,No
ORD100273,2025-01-27,2025-01,CUST4826,Returning Customer,South,Bengaluru,Fashion,Sneakers,Mobile App,COD,4,35,0.15,119.0,26.07,4,No
ORD100274,2025-11-10,2025-11,CUST1424,Returning Customer,East,Kolkata,Grocery,Tea,Marketplace,Credit Card,2,30,0,60,3.47,7,No
ORD100275,2025-04-14,2025-04,CUST4323,Returning Customer,East,Jaipur,Beauty,Face Cream,Website,COD,5,47,0,235,61.17,1,No
ORD100276,2025-05-20,2025-05,CUST9577,Returning Customer,Central,Mumbai,Electronics,Headphones,Website,UPI,4,303,0.1,1090.8,206.48,1,No
ORD100277,2025-01-18,2025-01,CUST7703,Returning Customer,East,Lucknow,Electronics,Headphones,Marketplace,UPI,1,258,0,258,33.46,9,No
ORD100278,2025-01-11,2025-01,CUST3938,Returning Customer,North,Chennai,Electronics,Headphones,Mobile App,Debit Card,1,156,0.1,140.4,24.3,6,No
ORD100279,2025-07-01,2025-07,CUST9262,Returning Customer,West,Kolkata,Sports,Dumbbells,Mobile App,Credit Card,4,233,0.05,885.4,215.21,7,No
ORD100280,2025-11-11,2025-11,CUST7989,New Customer,East,Lucknow,Sports,Yoga Mat,Website,UPI,3,236,0,708,138.69,7,No
ORD100281,2025-09-01,2025-09,CUST4765,New Customer,North,Hyderabad,Grocery,Rice Pack,Website,Credit Card,6,47,0.05,267.9,26.02,8,No
ORD100282,2025-03-23,2025-03,CUST5814,Returning Customer,East,Bengaluru,Home & Kitchen,Cookware Set,Website,UPI,4,269,0.05,1022.2,159.71,4,No
ORD100283,2025-05-08,2025-05,CUST8563,New Customer,East,Pune,Electronics,Smartphone,Marketplace,UPI,1,323,0.1,290.7,24.0,4,No
ORD100284,2025-06-27,2025-06,CUST2494,Premium Customer,East,Ahmedabad,Home & Kitchen,Lamp,Mobile App,Net Banking,3,301,0.05,857.85,162.74,1,No
ORD100285,2025-03-29,2025-03,CUST6056,Returning Customer,South,Ahmedabad,Electronics,Headphones,Marketplace,Credit Card,2,860,0.1,1548.0,240.32,5,Yes
ORD100286,2025-02-20,2025-02,CUST4938,Returning Customer,North,Ahmedabad,Beauty,Perfume,Website,Credit Card,2,57,0,114,31.55,5,No
ORD100287,2025-10-01,2025-10,CUST6355,Premium Customer,West,Jaipur,Sports,Running Shoes,Marketplace,Debit Card,3,72,0.2,172.8,29.19,2,No
ORD100288,2025-07-24,2025-07,CUST4958,New Customer,East,Chennai,Grocery,Snacks,Marketplace,UPI,5,5,0.05,23.75,3.65,1,No
ORD100289,2025-10-22,2025-10,CUST7639,Returning Customer,West,Pune,Grocery,Snacks,Website,Credit Card,4,19,0.05,72.2,3.95,4,No
ORD100290,2025-05-29,2025-05,CUST6379,New Customer,North,Jaipur,Fashion,Jacket,Website,Net Banking,5,155,0,775,184.96,4,No
ORD100291,2025-03-14,2025-03,CUST9701,Returning Customer,Central,Lucknow,Home & Kitchen,Lamp,Mobile App,Debit Card,2,312,0,624,135.65,7,No
ORD100292,2025-10-07,2025-10,CUST4356,Returning Customer,North,Delhi,Electronics,Smartwatch,Website,UPI,1,425,0.25,318.75,58.16,3,No
ORD100293,2025-05-15,2025-05,CUST9183,Returning Customer,South,Kolkata,Books,Exam Guide,Marketplace,UPI,3,57,0,171,40.13,8,Yes
ORD100294,2025-02-08,2025-02,CUST3274,New Customer,West,Lucknow,Sports,Cricket Bat,Marketplace,Debit Card,3,200,0.1,540.0,81.28,3,No
ORD100295,2025-09-19,2025-09,CUST6610,Premium Customer,South,Chennai,Beauty,Makeup Kit,Marketplace,COD,4,136,0.15,462.4,145.89,6,No
ORD100296,2025-05-26,2025-05,CUST2129,Returning Customer,South,Chennai,Home & Kitchen,Storage Box,Mobile App,Credit Card,6,93,0.2,446.4,80.81,9,No
ORD100297,2025-12-16,2025-12,CUST5942,Returning Customer,East,Ahmedabad,Beauty,Shampoo,Marketplace,COD,2,86,0.15,146.2,55.34,5,No
ORD100298,2025-09-12,2025-09,CUST9890,Returning Customer,West,Kolkata,Grocery,Tea,Marketplace,Debit Card,6,44,0.15,224.4,22.18,4,No
ORD100299,2025-06-04,2025-06,CUST8103,Premium Customer,Central,Lucknow,Electronics,Tablet,Website,UPI,1,1018,0,1018,132.22,5,Yes
ORD100300,2025-12-10,2025-12,CUST9629,Returning Customer,West,Bengaluru,Beauty,Face Cream,Marketplace,Net Banking,3,110,0.05,313.5,111.85,6,No
ORD100301,2025-02-10,2025-02,CUST5555,Returning Customer,Central,Chennai,Grocery,Snacks,Mobile App,COD,5,52,0,260,16.05,3,No
ORD100302,2025-08-08,2025-08,CUST3095,New Customer,East,Jaipur,Beauty,Makeup Kit,Marketplace,COD,3,128,0.05,364.8,97.68,7,Yes
ORD100303,2025-10-08,2025-10,CUST8995,Returning Customer,South,Jaipur,Home & Kitchen,Storage Box,Mobile App,UPI,1,197,0,197,48.91,8,No
ORD100304,2025-04-30,2025-04,CUST1139,Returning Customer,Central,Ahmedabad,Fashion,T-Shirt,Mobile App,Debit Card,6,172,0.05,980.4,241.87,1,No
ORD100305,2025-09-19,2025-09,CUST8579,Returning Customer,Central,Kolkata,Fashion,Sneakers,Marketplace,Net Banking,5,52,0.2,208.0,56.18,9,No
ORD100306,2025-08-21,2025-08,CUST7164,Returning Customer,East,Kolkata,Home & Kitchen,Bedsheet,Mobile App,Net Banking,3,72,0.25,162.0,42.55,5,No
ORD100307,2025-12-19,2025-12,CUST6432,Returning Customer,West,Mumbai,Home & Kitchen,Cookware Set,Marketplace,UPI,2,103,0,206,46.9,4,No
ORD100308,2025-04-05,2025-04,CUST1846,New Customer,East,Lucknow,Grocery,Tea,Website,COD,5,57,0.1,256.5,37.93,9,No
ORD100309,2025-08-21,2025-08,CUST5378,New Customer,South,Ahmedabad,Grocery,Tea,Marketplace,COD,6,70,0.2,336.0,27.85,8,No
ORD100310,2025-01-23,2025-01,CUST5093,Premium Customer,East,Chennai,Beauty,Serum,Marketplace,Net Banking,2,114,0.25,171.0,49.96,5,No
ORD100311,2025-12-19,2025-12,CUST8967,Returning Customer,South,Kolkata,Home & Kitchen,Cookware Set,Mobile App,UPI,1,248,0.1,223.2,38.86,5,No
ORD100312,2025-05-24,2025-05,CUST6590,Returning Customer,North,Hyderabad,Fashion,Jeans,Marketplace,Debit Card,4,178,0.2,569.6,153.32,1,No
ORD100313,2025-01-10,2025-01,CUST7388,Returning Customer,East,Chennai,Home & Kitchen,Mixer,Marketplace,Credit Card,5,36,0.15,153.0,42.38,9,No
ORD100314,2025-03-02,2025-03,CUST6170,Returning Customer,South,Chennai,Fashion,T-Shirt,Website,Debit Card,6,128,0.1,691.2,184.41,8,No
ORD100315,2025-05-02,2025-05,CUST3294,Returning Customer,East,Bengaluru,Home & Kitchen,Bedsheet,Website,Net Banking,2,108,0,216,37.52,8,No
ORD100316,2025-08-30,2025-08,CUST3839,New Customer,Central,Pune,Fashion,Jeans,Mobile App,UPI,5,113,0.2,452.0,149.05,8,No
ORD100317,2025-04-10,2025-04,CUST2725,New Customer,South,Delhi,Grocery,Rice Pack,Mobile App,Net Banking,6,7,0.05,39.9,6.31,6,No
ORD100318,2025-07-06,2025-07,CUST1089,Returning Customer,East,Kolkata,Home & Kitchen,Bedsheet,Marketplace,COD,3,132,0,396,60.93,9,No
ORD100319,2025-10-28,2025-10,CUST9377,New Customer,West,Kolkata,Fashion,Jacket,Marketplace,Debit Card,4,147,0,588,152.36,8,No
ORD100320,2025-11-25,2025-11,CUST5779,Returning Customer,East,Lucknow,Fashion,T-Shirt,Mobile App,UPI,4,52,0.05,197.6,48.38,3,No
ORD100321,2025-02-21,2025-02,CUST3542,New Customer,Central,Delhi,Fashion,Jeans,Mobile App,COD,3,154,0.2,369.6,101.77,5,No
ORD100322,2025-05-07,2025-05,CUST1088,Returning Customer,East,Hyderabad,Grocery,Rice Pack,Mobile App,Net Banking,2,74,0.25,111.0,7.72,4,No
ORD100323,2025-09-01,2025-09,CUST2924,New Customer,South,Lucknow,Books,Fiction Book,Mobile App,COD,4,27,0.25,81.0,13.77,1,No
ORD100324,2025-12-17,2025-12,CUST3762,Returning Customer,South,Mumbai,Home & Kitchen,Bedsheet,Marketplace,COD,1,123,0.2,98.4,26.94,6,No
ORD100325,2025-11-29,2025-11,CUST5616,Returning Customer,East,Lucknow,Electronics,Tablet,Marketplace,Debit Card,5,479,0.25,1796.25,298.95,1,No
ORD100326,2025-07-20,2025-07,CUST4700,Returning Customer,Central,Ahmedabad,Fashion,T-Shirt,Website,Debit Card,5,167,0.2,668.0,214.32,3,No
ORD100327,2025-05-29,2025-05,CUST3620,New Customer,North,Delhi,Electronics,Headphones,Website,UPI,1,105,0.15,89.25,15.43,3,No
ORD100328,2025-01-12,2025-01,CUST4992,Returning Customer,West,Lucknow,Beauty,Face Cream,Marketplace,UPI,3,55,0.25,123.75,37.33,4,Yes
ORD100329,2025-01-05,2025-01,CUST3364,Returning Customer,Central,Ahmedabad,Electronics,Tablet,Marketplace,Net Banking,4,869,0,3476,402.39,5,No
ORD100330,2025-06-07,2025-06,CUST1870,New Customer,North,Jaipur,Sports,Football,Website,UPI,4,230,0.05,874.0,183.92,7,No
ORD100331,2025-12-07,2025-12,CUST5691,New Customer,East,Pune,Grocery,Flour Pack,Mobile App,Debit Card,1,36,0.1,32.4,5.05,3,No
ORD100332,2025-06-11,2025-06,CUST6864,Returning Customer,West,Ahmedabad,Books,Children Book,Website,Net Banking,5,30,0.15,127.5,21.71,4,No
ORD100333,2025-03-26,2025-03,CUST7799,New Customer,South,Bengaluru,Fashion,Sneakers,Mobile App,UPI,1,150,0.2,120.0,37.54,1,No
ORD100334,2025-06-01,2025-06,CUST5870,New Customer,West,Bengaluru,Sports,Cricket Bat,Mobile App,Credit Card,5,95,0,475,94.96,4,No
ORD100335,2025-02-05,2025-02,CUST3092,Returning Customer,North,Hyderabad,Beauty,Face Cream,Website,Debit Card,2,78,0.15,132.6,48.07,4,No
ORD100336,2025-12-12,2025-12,CUST2536,Returning Customer,East,Mumbai,Fashion,Jacket,Mobile App,UPI,6,90,0,540,183.17,4,No
