order_id,order_date,region,state,city,category,sub_category,customer_segment,sales,profit,quantity,discount,shipping_cost
ORD-100943,2024-09-11,East,Maryland,Baltimore,Office Supplies,Storage,Consumer,650.88,93.57,5,0.05,12.71
ORD-100944,2025-11-26,Central,Illinois,Chicago,Technology,Phones,Consumer,594.27,61.5,2,0.2,19.51
ORD-100945,2025-09-13,South,Texas,Houston,Technology,Phones,Corporate,45,7.54,3,0.05,23.69
ORD-100946,2023-11-13,South,Florida,Miami,Office Supplies,Binders,Corporate,117.86,17.21,4,0,15.28
ORD-100947,2023-09-05,West,California,San Francisco,Technology,Phones,Consumer,120,14.27,8,0.15,72.03
ORD-100948,2024-04-26,South,North Carolina,Charlotte,Office Supplies,Appliances,Home Office,233.45,-2.18,2,0.25,8.3
ORD-100949,2023-10-18,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Consumer,304.87,-6.69,5,0.3,22.13
ORD-100950,2025-03-01,West,Arizona,Phoenix,Furniture,Furnishings,Consumer,1120.31,-105.52,5,0.3,26.13
ORD-100951,2024-09-12,West,Colorado,Denver,Furniture,Chairs,Home Office,1729.11,-138.46,6,0.3,55.23
ORD-100952,2025-01-02,East,Massachusetts,Boston,Office Supplies,Appliances,Corporate,167.09,23.25,3,0.05,24.6
ORD-100953,2024-11-25,Central,Michigan,Detroit,Furniture,Bookcases,Home Office,606.37,8.57,2,0.25,16.48
ORD-100954,2024-01-05,South,Texas,Dallas,Office Supplies,Storage,Corporate,234.77,-3.85,6,0.25,15.24
ORD-100955,2023-11-22,East,New York,New York City,Office Supplies,Binders,Consumer,427.33,36.1,8,0.1,66.32
ORD-100956,2025-02-25,Central,Illinois,Chicago,Technology,Copiers,Consumer,597.16,32.07,2,0.3,16.49
ORD-100957,2023-03-02,East,Massachusetts,Boston,Technology,Machines,Consumer,1068.17,109.8,4,0.15,31.78
ORD-100958,2025-06-07,East,New York,New York City,Office Supplies,Binders,Corporate,208.32,16.25,2,0.1,9.97
ORD-100959,2023-01-11,South,Georgia,Atlanta,Office Supplies,Binders,Consumer,591.64,-5.87,8,0.3,36.96
ORD-100960,2023-10-10,West,Arizona,Phoenix,Furniture,Furnishings,Home Office,485.59,62.11,2,0.05,12.18
ORD-100961,2023-08-30,Central,Michigan,Detroit,Technology,Copiers,Consumer,1506.56,84.54,5,0.2,43.0
ORD-100962,2024-08-12,West,Colorado,Denver,Office Supplies,Paper,Home Office,261.18,8.67,5,0.25,31.61
ORD-100963,2023-08-16,Central,Ohio,Columbus,Office Supplies,Binders,Consumer,439.57,67.05,7,0,42.31
ORD-100964,2024-11-06,West,California,San Francisco,Furniture,Chairs,Corporate,269.14,13.0,1,0.2,13.15
ORD-100965,2023-06-15,Central,Michigan,Detroit,Furniture,Chairs,Consumer,293.16,-8.65,8,0.25,60.77
ORD-100966,2024-04-11,West,California,Los Angeles,Technology,Accessories,Corporate,1481.36,340.3,7,0,18.05
ORD-100967,2025-02-11,East,New Jersey,Newark,Office Supplies,Appliances,Corporate,30,1.25,2,0.2,12.8
ORD-100968,2023-04-29,East,Pennsylvania,Philadelphia,Technology,Phones,Consumer,318.08,82.25,1,0,8.25
ORD-100969,2023-04-27,West,California,Los Angeles,Technology,Machines,Consumer,155.56,31.86,1,0.1,7.41
ORD-100970,2025-03-25,Central,Illinois,Chicago,Office Supplies,Binders,Consumer,438.67,3.72,4,0.3,33.78
ORD-100971,2024-03-27,Central,Ohio,Columbus,Furniture,Bookcases,Home Office,411.95,39.08,4,0,36.21
ORD-100972,2025-09-22,South,Texas,Houston,Technology,Accessories,Home Office,815.89,121.79,4,0.15,16.9
ORD-100973,2025-02-01,East,New York,New York City,Technology,Machines,Corporate,1952.14,398.87,8,0,49.94
ORD-100974,2024-09-07,West,California,Los Angeles,Furniture,Furnishings,Consumer,1218.2,-39.64,7,0.25,26.5
ORD-100975,2025-02-15,East,New Jersey,Newark,Office Supplies,Binders,Corporate,33.07,7.34,1,0,11.78
ORD-100976,2024-11-19,South,North Carolina,Charlotte,Technology,Phones,Consumer,1337.88,117.65,7,0.25,61.0
ORD-100977,2023-04-27,West,Colorado,Denver,Furniture,Bookcases,Home Office,319.48,2.28,8,0.15,38.35
ORD-100978,2024-05-02,East,New York,New York City,Furniture,Bookcases,Consumer,1010.65,23.12,4,0.15,22.05
ORD-100979,2024-07-15,South,Florida,Miami,Office Supplies,Storage,Corporate,97.91,8.35,1,0.2,12.43
ORD-100980,2025-06-27,Central,Illinois,Chicago,Furniture,Chairs,Consumer,1622.15,-77.22,6,0.3,37.38
ORD-100981,2025-04-16,West,Colorado,Denver,Technology,Copiers,Home Office,2068.89,313.31,6,0.15,25.6
ORD-100982,2025-10-10,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Consumer,53.86,4.59,1,0.1,6.77
ORD-100983,2025-11-03,Central,Indiana,Indianapolis,Furniture,Chairs,Corporate,1301.83,104.5,4,0.15,11.45
ORD-100984,2024-12-24,West,Colorado,Denver,Technology,Copiers,Consumer,2331.53,526.91,8,0,30.27
ORD-100985,2024-10-29,South,Georgia,Atlanta,Technology,Machines,Home Office,1150.13,92.18,3,0.2,18.07
ORD-100986,2025-02-06,Central,Ohio,Columbus,Office Supplies,Binders,Consumer,72.55,9.16,1,0.15,12.88
ORD-100987,2023-02-22,West,Colorado,Denver,Technology,Copiers,Corporate,1978.63,473.16,6,0,20.3
ORD-100988,2023-06-10,West,California,San Francisco,Office Supplies,Appliances,Corporate,104.29,20.3,2,0,17.23
ORD-100989,2025-12-01,Central,Ohio,Columbus,Furniture,Tables,Home Office,1274.71,-24.5,5,0.2,23.52
ORD-100990,2023-08-25,East,New Jersey,Newark,Office Supplies,Appliances,Consumer,288.48,64.13,6,0,41.44
ORD-100991,2024-04-16,Central,Missouri,St. Louis,Technology,Accessories,Home Office,961.93,194.31,4,0.05,33.28
ORD-100992,2024-11-30,South,Texas,Houston,Technology,Machines,Consumer,293.65,12.31,3,0.3,25.73
ORD-100993,2024-01-04,Central,Illinois,Chicago,Technology,Phones,Consumer,1737.41,443.12,8,0,18.34
ORD-100994,2023-12-08,West,California,San Francisco,Office Supplies,Appliances,Home Office,278.6,40.04,6,0.05,37.39
ORD-100995,2024-08-23,West,Washington,Seattle,Furniture,Chairs,Home Office,379.4,-8.74,1,0.3,10.92
ORD-100996,2025-06-11,South,Georgia,Atlanta,Office Supplies,Paper,Corporate,201.96,37.99,2,0.05,16.31
ORD-100997,2025-01-27,Central,Missouri,St. Louis,Furniture,Furnishings,Consumer,1110.16,40.96,5,0.15,14.19
ORD-100998,2025-11-26,Central,Ohio,Columbus,Furniture,Furnishings,Consumer,494.39,30.29,3,0.05,29.35
ORD-100999,2024-03-07,Central,Indiana,Indianapolis,Furniture,Bookcases,Consumer,1106.31,-72.46,5,0.3,43.49
ORD-101000,2024-08-13,South,North Carolina,Charlotte,Technology,Accessories,Corporate,918.01,182.33,3,0,27.11
ORD-101001,2023-12-12,West,Colorado,Denver,Technology,Accessories,Consumer,152.81,12.74,1,0.25,10.15
ORD-101002,2025-07-18,South,Texas,Houston,Office Supplies,Binders,Consumer,603.84,-18.92,7,0.3,57.86
ORD-101003,2024-07-24,West,Washington,Seattle,Technology,Accessories,Corporate,1682.93,70.27,6,0.3,35.54
ORD-101004,2023-06-01,South,Texas,Houston,Furniture,Chairs,Home Office,1527.3,153.84,6,0.1,41.77
ORD-101005,2023-03-14,West,California,San Francisco,Technology,Machines,Home Office,703.96,134.53,4,0.05,16.24
ORD-101006,2025-10-14,South,Texas,Dallas,Technology,Phones,Home Office,543.19,119.01,4,0,24.74
ORD-101007,2024-03-03,East,New York,New York City,Furniture,Bookcases,Corporate,424.52,57.95,4,0.05,34.54
ORD-101008,2024-08-21,Central,Missouri,St. Louis,Office Supplies,Appliances,Corporate,269.45,13.79,8,0.15,23.29
ORD-101009,2024-08-11,Central,Missouri,St. Louis,Furniture,Tables,Corporate,581.61,70.54,2,0,13.57
ORD-101010,2023-09-20,Central,Missouri,St. Louis,Office Supplies,Appliances,Corporate,145.01,9.66,1,0.15,8.01
ORD-101011,2025-04-17,West,Colorado,Denver,Furniture,Bookcases,Corporate,679.15,-33.3,7,0.25,18.18
ORD-101012,2025-09-21,East,Massachusetts,Boston,Office Supplies,Binders,Consumer,625.48,79.14,7,0.1,23.66
ORD-101013,2024-02-27,West,Colorado,Denver,Office Supplies,Storage,Consumer,72.03,-1.04,1,0.25,11.43
ORD-101014,2024-12-23,West,California,Los Angeles,Office Supplies,Paper,Consumer,250.92,45.9,4,0.05,22.07
ORD-101015,2024-04-14,South,Texas,Dallas,Furniture,Bookcases,Consumer,819.81,129.5,4,0,25.74
ORD-101016,2025-10-24,Central,Missouri,St. Louis,Technology,Accessories,Consumer,207.93,35.73,1,0.1,11.32
ORD-101017,2023-03-11,South,Texas,Houston,Furniture,Furnishings,Consumer,1027.79,-72.65,5,0.25,38.49
ORD-101018,2023-11-07,West,Colorado,Denver,Furniture,Tables,Home Office,749.39,-1.3,5,0.2,38.52
ORD-101019,2024-09-10,South,Georgia,Atlanta,Technology,Phones,Consumer,1027.61,207.6,8,0.1,48.42
ORD-101020,2025-09-16,South,North Carolina,Charlotte,Office Supplies,Paper,Consumer,732.13,46.22,8,0.25,59.71
ORD-101021,2023-08-10,Central,Michigan,Detroit,Office Supplies,Binders,Consumer,106.14,21.0,4,0,20.31
ORD-101022,2023-06-21,West,Colorado,Denver,Technology,Accessories,Home Office,2119.61,259.76,8,0.1,39.58
ORD-101023,2025-08-27,East,New York,New York City,Furniture,Bookcases,Consumer,1161.87,6.89,6,0.25,25.26
ORD-101024,2024-03-04,Central,Indiana,Indianapolis,Furniture,Bookcases,Home Office,626.8,0.95,4,0.2,24.52
ORD-101025,2023-06-16,West,Arizona,Phoenix,Office Supplies,Binders,Consumer,96.15,12.04,1,0.05,12.59
ORD-101026,2023-08-21,West,Arizona,Phoenix,Furniture,Tables,Corporate,2559.68,319.73,8,0.05,47.64
ORD-101027,2025-03-28,West,Washington,Seattle,Technology,Machines,Home Office,272.3,27.43,5,0.2,18.31
ORD-101028,2024-08-17,East,Maryland,Baltimore,Office Supplies,Storage,Corporate,290.23,-3.87,5,0.3,45.27
ORD-101029,2023-10-05,East,Maryland,Baltimore,Office Supplies,Appliances,Consumer,576.39,96.87,7,0,24.7
ORD-101030,2023-07-12,Central,Ohio,Columbus,Technology,Phones,Corporate,1029.53,217.79,3,0,21.24
ORD-101031,2024-04-07,South,Texas,Houston,Technology,Copiers,Consumer,915.94,93.05,7,0.25,42.99
ORD-101032,2024-02-19,West,Colorado,Denver,Technology,Phones,Corporate,838.39,143.5,5,0.05,16.08
ORD-101033,2025-12-05,Central,Ohio,Columbus,Office Supplies,Storage,Home Office,525.29,86.16,8,0.1,22.11
ORD-101034,2023-10-28,East,Pennsylvania,Philadelphia,Furniture,Chairs,Consumer,187.0,19.36,1,0.05,9.58
ORD-101035,2025-08-24,South,Florida,Miami,Office Supplies,Binders,Consumer,277.85,-6.4,7,0.3,56.59
ORD-101036,2024-10-11,West,Colorado,Denver,Technology,Accessories,Home Office,1516.03,338.21,5,0.05,32.12
ORD-101037,2025-09-30,South,Texas,Houston,Office Supplies,Appliances,Corporate,296.04,4.25,3,0.3,16.77
ORD-101038,2025-05-18,East,Maryland,Baltimore,Office Supplies,Paper,Consumer,211.2,33.29,3,0,17.08
ORD-101039,2024-02-04,West,Colorado,Denver,Furniture,Bookcases,Consumer,1686.22,243.84,6,0,15.41
ORD-101040,2024-07-17,Central,Missouri,St. Louis,Technology,Copiers,Consumer,147.81,38.09,1,0,12.99
ORD-101041,2025-07-19,Central,Michigan,Detroit,Furniture,Chairs,Consumer,61.27,8.33,1,0.05,7.42
ORD-101042,2025-05-09,West,California,Los Angeles,Furniture,Chairs,Consumer,390.26,32.77,5,0.1,38.31
ORD-101043,2024-11-12,South,Texas,Dallas,Office Supplies,Storage,Corporate,133.62,19.49,7,0,55.93
ORD-101044,2025-10-24,East,Massachusetts,Boston,Technology,Accessories,Consumer,1550.45,274.41,5,0.1,26.82
ORD-101045,2023-01-07,South,Florida,Miami,Office Supplies,Storage,Consumer,120,-5.65,8,0.3,68.41
ORD-101046,2024-01-09,West,California,San Francisco,Furniture,Chairs,Corporate,116.52,9.6,1,0.1,9.72
ORD-101047,2024-05-20,South,Texas,Dallas,Office Supplies,Paper,Consumer,412.15,65.27,7,0.05,35.79
ORD-101048,2024-01-21,South,Texas,Dallas,Technology,Copiers,Consumer,1177.01,106.89,8,0.15,36.89
ORD-101049,2025-01-14,South,North Carolina,Charlotte,Furniture,Tables,Consumer,1761.88,-72.73,7,0.25,55.23
ORD-101050,2024-08-14,East,Massachusetts,Boston,Office Supplies,Storage,Consumer,413.85,25.72,4,0.15,18.3
ORD-101051,2023-08-25,East,New Jersey,Newark,Technology,Machines,Corporate,340.32,71.13,6,0,18.39
ORD-101052,2025-01-04,West,California,San Francisco,Furniture,Furnishings,Consumer,246.82,34.48,2,0.05,12.29
ORD-101053,2025-08-14,East,New York,New York City,Furniture,Furnishings,Corporate,1166.28,55.67,7,0.1,33.79
ORD-101054,2024-11-22,Central,Missouri,St. Louis,Furniture,Chairs,Home Office,274.61,35.12,4,0,32.67
ORD-101055,2025-03-31,West,California,San Francisco,Office Supplies,Paper,Home Office,436.73,52.05,4,0.05,20.33
ORD-101056,2023-04-21,West,Washington,Seattle,Technology,Copiers,Consumer,518.87,-7.74,3,0.3,12.6
ORD-101057,2023-12-19,South,Florida,Miami,Technology,Accessories,Consumer,164.15,34.33,4,0.05,34.68
ORD-101058,2025-02-05,West,Arizona,Phoenix,Technology,Copiers,Consumer,2067.69,407.66,7,0.1,48.25
ORD-101059,2025-08-07,East,New York,New York City,Furniture,Tables,Consumer,326.23,21.62,3,0.15,24.84
ORD-101060,2025-05-19,Central,Indiana,Indianapolis,Technology,Copiers,Consumer,283.37,55.17,1,0.1,7.75
ORD-101061,2024-04-26,South,Florida,Miami,Furniture,Chairs,Corporate,2117.82,217.07,7,0.05,17.67
ORD-101062,2024-09-10,Central,Illinois,Chicago,Furniture,Furnishings,Corporate,749.67,62.33,7,0.05,34.45
ORD-101063,2025-09-11,West,Washington,Seattle,Furniture,Tables,Consumer,279.75,41.69,2,0,13.66
ORD-101064,2023-01-26,East,Massachusetts,Boston,Technology,Machines,Corporate,230.99,10.13,1,0.3,11.19
ORD-101065,2025-05-15,West,Washington,Seattle,Furniture,Bookcases,Corporate,76.39,-4.57,2,0.3,18.93
ORD-101066,2024-11-17,South,Texas,Houston,Technology,Machines,Corporate,615.46,119.11,7,0,32.02
ORD-101067,2024-06-12,East,Maryland,Baltimore,Office Supplies,Appliances,Consumer,491.18,-6.67,8,0.3,19.8
ORD-101068,2025-01-26,South,Georgia,Atlanta,Furniture,Bookcases,Corporate,229.4,1.97,1,0.15,9.0
ORD-101069,2023-02-05,Central,Ohio,Columbus,Furniture,Chairs,Corporate,997.04,-49.98,6,0.25,17.53
ORD-101070,2023-07-13,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Consumer,106.37,10.37,5,0.2,36.61
ORD-101071,2024-05-14,Central,Illinois,Chicago,Technology,Copiers,Consumer,209.82,44.98,3,0,30.09
ORD-101072,2023-06-11,South,Florida,Miami,Furniture,Furnishings,Consumer,396.34,65.52,5,0,27.67
ORD-101073,2023-08-27,East,Maryland,Baltimore,Furniture,Bookcases,Corporate,677.0,-57.97,4,0.3,37.19
ORD-101074,2024-07-16,East,Massachusetts,Boston,Office Supplies,Binders,Corporate,163.12,10.94,3,0.15,18.05
ORD-101075,2023-02-08,Central,Michigan,Detroit,Furniture,Bookcases,Consumer,1427.37,-28.7,6,0.2,39.68
ORD-101076,2025-08-01,Central,Indiana,Indianapolis,Furniture,Furnishings,Consumer,220.5,-2.06,1,0.2,8.92
ORD-101077,2025-06-29,East,New Jersey,Newark,Office Supplies,Appliances,Consumer,156.65,31.25,3,0,21.5
ORD-101078,2023-06-10,Central,Indiana,Indianapolis,Furniture,Chairs,Consumer,675.92,12.68,6,0.15,27.24
ORD-101079,2025-08-15,West,California,San Francisco,Office Supplies,Paper,Corporate,105,9.72,7,0.15,39.55
ORD-101080,2024-04-25,Central,Indiana,Indianapolis,Technology,Machines,Corporate,648.75,139.88,2,0,10.96
ORD-101081,2023-08-15,South,Texas,Dallas,Technology,Machines,Corporate,1326.08,147.52,6,0.15,29.25
ORD-101082,2023-08-05,South,North Carolina,Charlotte,Office Supplies,Appliances,Consumer,194.56,2.55,7,0.3,29.53
ORD-101083,2025-07-09,East,Pennsylvania,Philadelphia,Furniture,Bookcases,Consumer,1150.47,143.24,6,0,41.43
ORD-101084,2025-05-06,Central,Michigan,Detroit,Office Supplies,Binders,Corporate,45,8.73,3,0,24.88
ORD-101085,2023-02-16,South,North Carolina,Charlotte,Technology,Accessories,Corporate,804.35,198.57,8,0,66.48
ORD-101086,2025-03-08,East,Pennsylvania,Philadelphia,Furniture,Bookcases,Corporate,60,6.0,4,0.05,30.96
ORD-101087,2024-02-14,South,Texas,Dallas,Furniture,Chairs,Home Office,332.09,-5.29,4,0.3,33.31
ORD-101088,2025-08-02,West,Colorado,Denver,Furniture,Tables,Consumer,257.15,40.47,2,0,17.55
ORD-101089,2025-04-12,Central,Missouri,St. Louis,Technology,Machines,Home Office,369.47,81.09,2,0,19.59
ORD-101090,2023-05-03,South,Georgia,Atlanta,Office Supplies,Binders,Consumer,138.13,6.68,8,0.25,22.8
ORD-101091,2024-06-21,West,California,San Francisco,Furniture,Furnishings,Corporate,992.04,48.42,3,0.1,16.43
ORD-101092,2023-06-01,Central,Missouri,St. Louis,Technology,Copiers,Consumer,863.18,104.33,8,0.2,56.18
ORD-101093,2024-07-17,West,California,San Francisco,Technology,Copiers,Consumer,261.91,43.88,6,0.15,20.65
ORD-101094,2024-09-16,Central,Missouri,St. Louis,Office Supplies,Storage,Consumer,129.06,20.93,3,0.05,27.54
ORD-101095,2024-06-10,East,New York,New York City,Technology,Copiers,Consumer,208.56,12.6,1,0.25,12.8
ORD-101096,2024-12-05,East,Maryland,Baltimore,Office Supplies,Storage,Corporate,854.24,2.87,7,0.3,58.17
ORD-101097,2025-09-14,East,New Jersey,Newark,Furniture,Chairs,Corporate,266.6,10.27,2,0.1,16.52
ORD-101098,2023-09-02,East,Massachusetts,Boston,Furniture,Furnishings,Corporate,251.22,23.04,1,0.1,9.04
ORD-101099,2023-03-09,Central,Illinois,Chicago,Furniture,Chairs,Consumer,426.05,20.03,2,0.1,19.16
ORD-101100,2024-01-10,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Consumer,313.8,15.92,5,0.15,19.15
ORD-101101,2023-05-11,East,Maryland,Baltimore,Furniture,Chairs,Consumer,271.38,-26.09,4,0.3,35.69
ORD-101102,2023-04-15,South,Texas,Houston,Technology,Machines,Consumer,276.29,0.76,2,0.3,15.59
ORD-101103,2024-03-16,Central,Ohio,Columbus,Office Supplies,Binders,Corporate,115.5,14.78,2,0.1,16.89
ORD-101104,2025-07-23,West,Washington,Seattle,Furniture,Bookcases,Consumer,224.56,1.27,3,0.2,20.3
ORD-101105,2024-09-05,South,North Carolina,Charlotte,Technology,Copiers,Consumer,893.22,170.95,5,0.05,23.67
ORD-101106,2025-11-09,Central,Missouri,St. Louis,Technology,Accessories,Consumer,1247.13,113.5,7,0.15,57.74
ORD-101107,2024-12-02,East,Pennsylvania,Philadelphia,Technology,Accessories,Consumer,783.21,189.24,5,0,44.96
ORD-101108,2024-03-06,East,Massachusetts,Boston,Technology,Accessories,Corporate,1063.82,215.33,3,0.05,12.8
ORD-101109,2025-11-23,Central,Indiana,Indianapolis,Furniture,Bookcases,Consumer,75,1.94,5,0.15,23.22
ORD-101110,2024-12-25,South,Georgia,Atlanta,Furniture,Furnishings,Corporate,1499.05,237.75,7,0,35.3
ORD-101111,2025-04-17,South,Texas,Dallas,Furniture,Bookcases,Consumer,881.72,59.45,4,0.15,11.66
ORD-101112,2025-05-25,Central,Ohio,Columbus,Office Supplies,Paper,Corporate,958.94,49.98,8,0.15,30.62
ORD-101113,2024-10-28,Central,Indiana,Indianapolis,Furniture,Chairs,Corporate,682.15,-56.29,7,0.3,63.86
ORD-101114,2025-02-07,West,California,Los Angeles,Technology,Copiers,Consumer,90,6.13,6,0.3,18.66
ORD-101115,2023-10-03,West,Washington,Seattle,Office Supplies,Appliances,Home Office,76.6,13.75,3,0,16.38
ORD-101116,2024-06-17,South,Texas,Houston,Technology,Phones,Home Office,812.71,106.84,6,0.2,32.73
ORD-101117,2024-03-15,East,Massachusetts,Boston,Furniture,Tables,Consumer,1579.09,24.45,6,0.15,45.4
ORD-101118,2023-02-17,East,New York,New York City,Office Supplies,Appliances,Consumer,1243.84,267.24,8,0,20.38
ORD-101119,2025-11-15,South,Texas,Houston,Office Supplies,Appliances,Home Office,452.29,30.35,6,0.2,44.85
ORD-101120,2023-07-08,West,Colorado,Denver,Technology,Phones,Corporate,669.01,122.21,8,0.1,59.96
ORD-101121,2025-06-01,South,Georgia,Atlanta,Furniture,Tables,Corporate,467.85,-26.9,2,0.3,17.7
ORD-101122,2025-06-04,West,Arizona,Phoenix,Office Supplies,Storage,Consumer,752.76,105.96,7,0,31.3
ORD-101123,2023-11-05,South,Texas,Dallas,Office Supplies,Storage,Corporate,283.34,25.61,4,0.2,31.02
ORD-101124,2023-11-09,East,Pennsylvania,Philadelphia,Technology,Copiers,Consumer,63.07,15.78,1,0,10.28
ORD-101125,2023-05-22,South,Florida,Miami,Technology,Accessories,Consumer,403.39,74.43,3,0.1,10.07
ORD-101126,2025-06-19,West,Arizona,Phoenix,Technology,Machines,Home Office,1056.28,23.16,4,0.25,23.28
ORD-101127,2024-02-11,East,New Jersey,Newark,Office Supplies,Binders,Consumer,54.18,8.38,3,0,13.9
ORD-101128,2025-09-28,South,Florida,Miami,Furniture,Tables,Consumer,349.04,1.05,2,0.2,15.12
ORD-101129,2025-07-24,West,California,Los Angeles,Furniture,Furnishings,Consumer,67.8,8.75,2,0,19.87
ORD-101130,2024-09-07,East,New York,New York City,Office Supplies,Appliances,Home Office,133.3,14.42,1,0.15,12.78
ORD-101131,2023-04-03,East,Pennsylvania,Philadelphia,Technology,Phones,Consumer,920.22,170.71,3,0,26.35
ORD-101132,2024-08-23,South,North Carolina,Charlotte,Furniture,Tables,Consumer,798.09,99.18,3,0.05,26.52
ORD-101133,2024-01-07,South,Texas,Houston,Technology,Phones,Consumer,619.15,85.74,5,0.15,13.5
ORD-101134,2023-02-22,South,Texas,Houston,Furniture,Chairs,Corporate,703.36,-48.05,3,0.25,17.42
ORD-101135,2025-12-11,East,Pennsylvania,Philadelphia,Technology,Phones,Consumer,2087.2,557.67,4,0,24.0
ORD-101136,2025-04-30,Central,Michigan,Detroit,Office Supplies,Binders,Consumer,986.17,53.29,8,0.15,53.76
ORD-101137,2025-01-18,West,Arizona,Phoenix,Furniture,Tables,Consumer,596.24,93.54,3,0,24.56
ORD-101138,2024-08-01,West,California,San Francisco,Technology,Copiers,Consumer,784.57,89.4,5,0.2,28.68
ORD-101139,2025-11-30,South,Texas,Dallas,Furniture,Furnishings,Consumer,45,7.08,3,0,26.3
ORD-101140,2023-04-09,East,Pennsylvania,Philadelphia,Technology,Accessories,Corporate,339.34,62.17,4,0.05,11.33
ORD-101141,2025-09-11,Central,Ohio,Columbus,Technology,Machines,Consumer,518.27,-2.28,4,0.3,18.82
ORD-101142,2025-11-19,South,Florida,Miami,Technology,Copiers,Consumer,1979.12,88.45,8,0.3,54.41
ORD-101143,2024-12-02,South,Texas,Houston,Furniture,Furnishings,Corporate,1208.72,121.87,3,0,24.47
ORD-101144,2023-09-16,South,Florida,Miami,Furniture,Furnishings,Corporate,661.27,61.68,2,0.05,21.18
ORD-101145,2025-11-12,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Corporate,246.09,38.92,4,0.05,25.86
ORD-101146,2023-04-07,South,North Carolina,Charlotte,Technology,Accessories,Consumer,215.02,44.0,2,0.05,20.03
ORD-101147,2024-04-08,East,Maryland,Baltimore,Office Supplies,Appliances,Home Office,774.38,3.24,5,0.25,44.03
ORD-101148,2025-05-12,Central,Missouri,St. Louis,Furniture,Tables,Corporate,1294.96,125.27,5,0,37.29
ORD-101149,2024-09-30,East,Maryland,Baltimore,Office Supplies,Binders,Consumer,637.25,112.36,7,0.05,55.04
ORD-101150,2024-05-11,Central,Michigan,Detroit,Office Supplies,Appliances,Consumer,386.38,57.99,4,0.1,12.97
ORD-101151,2024-07-19,East,New Jersey,Newark,Technology,Accessories,Consumer,371.9,88.25,3,0,20.43
ORD-101152,2025-12-09,West,Colorado,Denver,Furniture,Tables,Corporate,160.94,22.32,5,0,33.85
ORD-101153,2023-11-11,West,Washington,Seattle,Furniture,Chairs,Consumer,1321.19,180.16,5,0.05,36.7
ORD-101154,2025-09-24,South,Texas,Dallas,Office Supplies,Binders,Consumer,546.55,83.75,6,0.1,41.93
ORD-101155,2025-06-04,Central,Illinois,Chicago,Office Supplies,Binders,Home Office,484.09,48.47,5,0.15,24.01
ORD-101156,2024-05-29,South,Texas,Houston,Technology,Phones,Corporate,445.27,74.68,8,0.1,29.4
ORD-101157,2025-06-07,South,Texas,Houston,Office Supplies,Appliances,Corporate,105,-1.96,7,0.25,20.78
ORD-101158,2023-07-21,West,California,Los Angeles,Technology,Copiers,Corporate,476.79,39.17,7,0.25,17.45
ORD-101159,2025-06-20,Central,Indiana,Indianapolis,Office Supplies,Binders,Home Office,427.23,46.86,7,0.05,61.85
ORD-101160,2023-07-22,South,Georgia,Atlanta,Technology,Machines,Home Office,979.55,121.12,5,0.2,24.54
ORD-101161,2024-05-24,South,Georgia,Atlanta,Technology,Copiers,Consumer,1141.77,133.2,5,0.2,38.87
ORD-101162,2023-12-19,Central,Illinois,Chicago,Furniture,Bookcases,Corporate,487.28,16.85,4,0.2,13.84
ORD-101163,2023-07-05,Central,Ohio,Columbus,Office Supplies,Appliances,Corporate,600.9,-14.09,7,0.3,54.99
ORD-101164,2025-01-10,East,Pennsylvania,Philadelphia,Furniture,Chairs,Consumer,1830.77,110.96,5,0.15,31.34
ORD-101165,2025-03-26,West,California,San Francisco,Technology,Phones,Corporate,1824.78,178.75,7,0.2,34.94
ORD-101166,2025-02-27,West,Washington,Seattle,Office Supplies,Binders,Consumer,195.72,3.79,4,0.3,17.89
ORD-101167,2023-11-14,South,Texas,Houston,Furniture,Tables,Home Office,728.27,27.74,4,0.1,19.31
ORD-101168,2023-02-12,Central,Missouri,St. Louis,Furniture,Tables,Consumer,1755.63,-9.28,7,0.25,50.13
ORD-101169,2025-01-15,South,Georgia,Atlanta,Furniture,Bookcases,Home Office,561.19,48.51,4,0.05,34.17
ORD-101170,2024-05-20,East,New York,New York City,Office Supplies,Appliances,Corporate,190.78,26.67,2,0.1,18.05
ORD-101171,2024-04-03,Central,Ohio,Columbus,Office Supplies,Binders,Consumer,213.88,23.42,8,0.05,42.11
ORD-101172,2023-04-28,South,Georgia,Atlanta,Office Supplies,Paper,Consumer,394.14,89.05,6,0,25.6
ORD-101173,2024-05-31,West,Colorado,Denver,Furniture,Furnishings,Corporate,745.99,-57.53,3,0.3,24.14
ORD-101174,2024-09-15,South,Texas,Dallas,Office Supplies,Appliances,Consumer,377.07,85.74,6,0,16.22
ORD-101175,2025-01-03,West,California,Los Angeles,Office Supplies,Binders,Corporate,186.13,34.01,3,0.05,10.12
ORD-101176,2025-10-10,West,Washington,Seattle,Technology,Phones,Home Office,903.16,46.8,7,0.25,38.75
ORD-101177,2024-12-04,East,New York,New York City,Furniture,Bookcases,Consumer,1851.23,149.85,7,0.05,25.33
ORD-101178,2024-12-20,West,Washington,Seattle,Furniture,Chairs,Corporate,99.75,17.79,1,0,6.91
